operation,amount,time
equals,2000000,1234066
equals,2000000,1208525
equals,2000000,1225559
equals,2000000,1240835
equals,2000000,1210592
equals,2000000,1212414
equals,2000000,1223074
equals,2000000,1221724
equals,2000000,1234793
equals,2000000,1214661
equals,2000000,1224030
equals,2000000,1226189
equals,2000000,1216518
equals,2000000,1280579
equals,2000000,1231665
equals,2000000,1232510
equals,2000000,1216253
equals,2000000,1222860
equals,2000000,1231205
equals,2000000,1232820
equals,2000000,1266167
equals,2000000,1219096
equals,2000000,1228737
equals,2000000,1301840
equals,2000000,1223071
equals,2000000,1232170
equals,2000000,1237729
equals,2000000,1212996
equals,2000000,1221339
equals,2000000,1227461
equals,2000000,1229981
equals,2000000,1210668
equals,2000000,1215182
equals,2000000,1225082
equals,2000000,1199386
equals,2000000,1233063
equals,2000000,1221304
equals,2000000,1242866
equals,2000000,1223122
equals,2000000,1214081
equals,2000000,1275111
equals,2000000,1213843
equals,2000000,1222724
equals,2000000,1212308
equals,2000000,1224733
equals,2000000,1207704
equals,2000000,1225436
equals,2000000,1256429
equals,2000000,1231050
equals,2000000,1191887
equals,2000000,1247272
equals,2000000,1222560
equals,2000000,1317187
equals,2000000,1221448
equals,2000000,1219252
equals,2000000,1213801
equals,2000000,1233538
equals,2000000,1229445
equals,2000000,1254345
equals,2000000,1219312
equals,2000000,1225936
equals,2000000,1229999
equals,2000000,1214196
equals,2000000,1219868
not equals,2000000,1237359
not equals,2000000,1210063
not equals,2000000,1229010
not equals,2000000,1228677
not equals,2000000,1229620
not equals,2000000,1224306
not equals,2000000,1216743
not equals,2000000,1212085
not equals,2000000,1222120
not equals,2000000,1218768
not equals,2000000,1228577
not equals,2000000,1230397
not equals,2000000,1254316
not equals,2000000,1224153
not equals,2000000,1267458
not equals,2000000,1218815
not equals,2000000,1200662
not equals,2000000,1226295
not equals,2000000,1220172
not equals,2000000,1207741
not equals,2000000,1193161
not equals,2000000,1211588
not equals,2000000,1323090
not equals,2000000,1216444
not equals,2000000,1285063
not equals,2000000,1232809
not equals,2000000,1223572
not equals,2000000,1232202
not equals,2000000,1203805
not equals,2000000,1247626
not equals,2000000,1226302
not equals,2000000,1220447
not equals,2000000,1233276
not equals,2000000,1242758
not equals,2000000,1233236
not equals,2000000,1215027
not equals,2000000,1214656
not equals,2000000,1271214
not equals,2000000,1195498
not equals,2000000,1244162
not equals,2000000,1215225
not equals,2000000,1224812
not equals,2000000,1206571
not equals,2000000,1227843
not equals,2000000,1223902
not equals,2000000,1234619
not equals,2000000,1232377
not equals,2000000,1218847
not equals,2000000,1223644
not equals,2000000,1229465
not equals,2000000,1311420
not equals,2000000,1224377
not equals,2000000,1222601
not equals,2000000,1279541
not equals,2000000,1229237
not equals,2000000,1229000
not equals,2000000,1262518
not equals,2000000,1222322
not equals,2000000,1245924
not equals,2000000,1219852
not equals,2000000,1227631
not equals,2000000,1229661
not equals,2000000,1239624
not equals,2000000,1234731
not equals,2000000,1233330
not equals,2000000,1229736
not equals,2000000,1228876
not equals,2000000,1224075
not equals,2000000,1233649
not equals,2000000,1228477
not equals,2000000,1223424
not equals,2000000,1233051
not equals,2000000,1227834
not equals,2000000,1232695
not equals,2000000,1240051
not equals,2000000,1230119
not equals,2000000,1237657
not equals,2000000,1234719
not equals,2000000,1915176
not equals,2000000,1221127
not equals,2000000,1231023
not equals,2000000,1227033
not equals,2000000,1254285
not equals,2000000,1223273
not equals,2000000,1229815
not equals,2000000,1227864
not equals,2000000,1249478
not equals,2000000,1236126
not equals,2000000,1206530
not equals,2000000,1263191
not equals,2000000,1226465
not equals,2000000,1216994
not equals,2000000,1234699
not equals,2000000,1261036
not equals,2000000,1224575
not equals,2000000,1240776
not equals,2000000,1229925
not equals,2000000,1234417
