operation,amount,time
not equals,10000000,1959555
not equals,10000000,1939723
not equals,10000000,1931147
not equals,10000000,1942525
not equals,10000000,1947588
not equals,10000000,2003088
not equals,10000000,1947168
not equals,10000000,1983251
not equals,10000000,1947500
not equals,10000000,2058692
not equals,10000000,1952983
not equals,10000000,1928389
not equals,10000000,1898632
not equals,10000000,1934361
not equals,10000000,1940180
not equals,10000000,1927573
not equals,10000000,1911922
not equals,10000000,1897366
not equals,10000000,1921534
not equals,10000000,1908908
not equals,10000000,1917416
not equals,10000000,1958861
not equals,10000000,1946423
not equals,10000000,1938431
not equals,10000000,1914888
not equals,10000000,1903185
not equals,10000000,1914008
not equals,10000000,1965560
not equals,10000000,2005187
not equals,10000000,2096936
not equals,10000000,1943280
not equals,10000000,1964515
not equals,10000000,1957242
not equals,10000000,1962627
not equals,10000000,1933365
not equals,10000000,1950738
not equals,10000000,1972716
not equals,10000000,1950504
not equals,10000000,2005384
not equals,10000000,1926850
not equals,10000000,1940408
not equals,10000000,1956882
not equals,10000000,1928235
not equals,10000000,1913768
not equals,10000000,1947098
not equals,10000000,1921934
isPrime,10000000,2931880
isPrime,10000000,2925509
isPrime,10000000,2921411
isPrime,10000000,2996428
isPrime,10000000,2929192
isPrime,10000000,2878668
isPrime,10000000,3024164
isPrime,10000000,2852740
isPrime,10000000,2907107
isPrime,10000000,2883477
isPrime,10000000,2901943
isPrime,10000000,2929659
isPrime,10000000,2891836
isPrime,10000000,2929438
isPrime,10000000,2935224
isPrime,10000000,2991483
isPrime,10000000,3082717
isPrime,10000000,2866915
isPrime,10000000,2898294
isPrime,10000000,2899738
isPrime,10000000,2909481
isPrime,10000000,2894295
isPrime,10000000,2904901
isPrime,10000000,2918103
isPrime,10000000,2879023
isPrime,10000000,2899052
isPrime,10000000,2893962
isPrime,10000000,2997071
isPrime,10000000,3020493
isPrime,10000000,2894159
isPrime,10000000,3109852
isPrime,10000000,2874626
isPrime,10000000,2929174
isPrime,10000000,2902997
isPrime,10000000,2937869
isPrime,10000000,2906994
isPrime,10000000,2851234
isPrime,10000000,2892103
isPrime,10000000,2845125
isPrime,10000000,2910830
isPrime,10000000,2908157
isPrime,10000000,3019028
isPrime,10000000,2904466
isPrime,10000000,2869819
isPrime,10000000,2914932
isPrime,10000000,2890081
isPrime,10000000,2915215
isPrime,10000000,2891619
isPrime,10000000,2871250
isPrime,10000000,2920255
sin,10000000,2862935
sin,10000000,2800010
sin,10000000,2810643
sin,10000000,2825292
sin,10000000,2835734
sin,10000000,2814911
sin,10000000,2944841
sin,10000000,2817185
sin,10000000,2826061
sin,10000000,2809643
sin,10000000,2832460
sin,10000000,2816700
sin,10000000,2838456
sin,10000000,2824790
sin,10000000,2860913
sin,10000000,2888756
sin,10000000,2933759
sin,10000000,2952717
sin,10000000,2922552
sin,10000000,2964545
sin,10000000,2877696
sin,10000000,3002589
sin,10000000,2824488
sin,10000000,2799410
sin,10000000,2841168
sin,10000000,2856101
sin,10000000,2856531
sin,10000000,2851606
sin,10000000,2838512
sin,10000000,2840069
sin,10000000,2826836
sin,10000000,2824914
sin,10000000,2838369
sin,10000000,2867174
sin,10000000,2835829
sin,10000000,2980659
sin,10000000,2819890
sin,10000000,2816894
sin,10000000,2819957
sin,10000000,2795911
sin,10000000,2820823
sin,10000000,2797114
sin,10000000,2807156
sin,10000000,2812756
sin,10000000,3074620
sin,10000000,3015314
sin,10000000,2853695
sin,10000000,2835813
sin,10000000,2804681
sin,10000000,2821053
tan,10000000,2975454
tan,10000000,3018728
tan,10000000,2924512
tan,10000000,2970442
tan,10000000,2991886
tan,10000000,3010487
tan,10000000,3001360
tan,10000000,2951406
tan,10000000,2992535
tan,10000000,3074782
tan,10000000,2870883
tan,10000000,2925707
tan,10000000,2873865
tan,10000000,2885789
tan,10000000,2890322
tan,10000000,2905801
tan,10000000,2949024
tan,10000000,2856903
tan,10000000,2907836
tan,10000000,2917429
tan,10000000,3029141
tan,10000000,2870152
tan,10000000,2855337
tan,10000000,2877556
tan,10000000,2841445
tan,10000000,2888437
tan,10000000,2853264
tan,10000000,2856755
tan,10000000,2855689
tan,10000000,2842238
tan,10000000,2932732
tan,10000000,2930473
tan,10000000,3008458
tan,10000000,2949747
tan,10000000,3051778
tan,10000000,2880983
tan,10000000,2864247
tan,10000000,2926533
tan,10000000,2849877
tan,10000000,2862916
tan,10000000,2882083
tan,10000000,2852002
tan,10000000,2881456
tan,10000000,2862893
tan,10000000,2898052
tan,10000000,2906309
tan,10000000,2915964
tan,10000000,2898101
tan,10000000,2901129
tan,10000000,3090906
rand,10000000,6301256
rand,10000000,6445180
rand,10000000,6358598
rand,10000000,6377190
rand,10000000,6371923
rand,10000000,6385212
rand,10000000,6436356
rand,10000000,6351509
rand,10000000,6292234
rand,10000000,6319051
rand,10000000,6430606
rand,10000000,6422279
rand,10000000,6584394
rand,10000000,6408337
rand,10000000,6470024
rand,10000000,6335038
rand,10000000,6467748
rand,10000000,6472587
rand,10000000,6366771
rand,10000000,6343900
rand,10000000,6366758
rand,10000000,6348288
rand,10000000,6509970
rand,10000000,6242392
rand,10000000,6276023
rand,10000000,6280659
rand,10000000,6324211
rand,10000000,6277613
rand,10000000,6518424
rand,10000000,6398426
rand,10000000,6455137
rand,10000000,6445899
rand,10000000,6400966
rand,10000000,6583341
rand,10000000,6388664
rand,10000000,6384456
rand,10000000,6355142
rand,10000000,6331779
rand,10000000,6520992
rand,10000000,6414325
rand,10000000,6383468
rand,10000000,6396076
rand,10000000,6323973
rand,10000000,6307594
rand,10000000,6495040
rand,10000000,6431328
rand,10000000,6280549
rand,10000000,6473083
rand,10000000,6494553
rand,10000000,6589324
fib,10000000,4161939
fib,10000000,4238234
fib,10000000,4193866
fib,10000000,4330109
fib,10000000,4153634
fib,10000000,4158669
fib,10000000,4166068
fib,10000000,4202702
fib,10000000,4180991
fib,10000000,4146456
fib,10000000,4205081
fib,10000000,4180336
fib,10000000,4175670
fib,10000000,4167457
fib,10000000,4233011
fib,10000000,4154857
fib,10000000,4168301
fib,10000000,4301592
fib,10000000,4197857
fib,10000000,4220925
fib,10000000,4174018
fib,10000000,4154084
fib,10000000,4164297
fib,10000000,4144603
fib,10000000,4202024
fib,10000000,4280252
fib,10000000,4300511
fib,10000000,4178860
fib,10000000,4259614
fib,10000000,4189655
fib,10000000,4214530
fib,10000000,4234375
fib,10000000,4400622
fib,10000000,4263468
fib,10000000,4278916
fib,10000000,4266630
fib,10000000,4271111
fib,10000000,4233345
fib,10000000,4221725
fib,10000000,4219774
fib,10000000,4228201
fib,10000000,4214784
fib,10000000,4216933
fib,10000000,4195254
fib,10000000,4213704
fib,10000000,4166129
fib,10000000,4182823
fib,10000000,4367246
fib,10000000,4174926
fib,10000000,4129355
pow,10000000,3456836
pow,10000000,3472329
pow,10000000,3480929
pow,10000000,3479559
pow,10000000,3509993
pow,10000000,3483611
pow,10000000,3661233
pow,10000000,3509177
pow,10000000,3456388
pow,10000000,3464222
pow,10000000,3473926
pow,10000000,3664594
pow,10000000,3443107
pow,10000000,3512297
pow,10000000,3464921
pow,10000000,3489396
pow,10000000,3465446
pow,10000000,3471353
pow,10000000,3573462
pow,10000000,3708868
pow,10000000,3504880
pow,10000000,3534715
pow,10000000,3492635
pow,10000000,3518556
pow,10000000,3537782
pow,10000000,3481520
pow,10000000,3663807
pow,10000000,3464373
pow,10000000,3447511
pow,10000000,3447994
pow,10000000,3509919
pow,10000000,3496432
pow,10000000,3450749
pow,10000000,3480906
pow,10000000,3664096
pow,10000000,3428471
pow,10000000,3466051
pow,10000000,3487830
pow,10000000,3495338
pow,10000000,3480990
pow,10000000,3495789
pow,10000000,3677296
pow,10000000,3445285
pow,10000000,3442470
pow,10000000,3452312
pow,10000000,3461622
pow,10000000,3460310
pow,10000000,3434558
pow,10000000,3454505
pow,10000000,3647914
len,10000000,2585682
len,10000000,2596907
len,10000000,2616083
len,10000000,2776824
len,10000000,2585639
len,10000000,2593672
len,10000000,2586353
len,10000000,2592569
len,10000000,2558529
len,10000000,2605094
len,10000000,2550116
len,10000000,2634568
len,10000000,2559653
len,10000000,2582906
len,10000000,2545180
len,10000000,2753522
len,10000000,2604005
len,10000000,2571540
len,10000000,2578385
len,10000000,2577946
len,10000000,2570439
len,10000000,2572963
len,10000000,2595877
len,10000000,2573710
len,10000000,2589489
len,10000000,2563452
len,10000000,2596451
len,10000000,2776792
len,10000000,2621229
len,10000000,2599519
len,10000000,2629134
len,10000000,2654533
len,10000000,2658065
len,10000000,2601181
len,10000000,2707109
len,10000000,2614131
len,10000000,2644199
len,10000000,2640993
len,10000000,2645789
len,10000000,2785107
len,10000000,2625618
len,10000000,2674825
len,10000000,2656026
len,10000000,2631497
len,10000000,2614461
len,10000000,2645109
len,10000000,2604130
len,10000000,2651517
len,10000000,2620211
len,10000000,2620042
sqrt,10000000,2705946
sqrt,10000000,2613129
sqrt,10000000,2631323
sqrt,10000000,2604862
sqrt,10000000,2608509
sqrt,10000000,2583845
sqrt,10000000,2637010
sqrt,10000000,2595115
sqrt,10000000,2581853
sqrt,10000000,2613364
sqrt,10000000,2737862
sqrt,10000000,2543667
sqrt,10000000,2521097
sqrt,10000000,2543186
sqrt,10000000,2525236
sqrt,10000000,2540630
sqrt,10000000,2554060
sqrt,10000000,2534268
sqrt,10000000,2524936
sqrt,10000000,2551590
sqrt,10000000,2507688
sqrt,10000000,2667526
sqrt,10000000,2497768
sqrt,10000000,2512543
sqrt,10000000,2508394
sqrt,10000000,2543116
sqrt,10000000,2509118
sqrt,10000000,2523681
sqrt,10000000,2472438
sqrt,10000000,2502356
sqrt,10000000,2528075
sqrt,10000000,2520434
sqrt,10000000,2578133
sqrt,10000000,2597581
sqrt,10000000,2575178
sqrt,10000000,2753009
sqrt,10000000,2536298
sqrt,10000000,2562059
sqrt,10000000,2545164
sqrt,10000000,2564841
sqrt,10000000,2565835
sqrt,10000000,2569289
sqrt,10000000,2558452
sqrt,10000000,2583460
sqrt,10000000,2561314
sqrt,10000000,2553895
sqrt,10000000,2694375
sqrt,10000000,2526979
sqrt,10000000,2595017
sqrt,10000000,2529487
concat,10000000,2826578
concat,10000000,2659981
concat,10000000,2720171
concat,10000000,2690081
concat,10000000,2809255
concat,10000000,2812438
concat,10000000,2622679
concat,10000000,2651729
concat,10000000,2635698
concat,10000000,2789272
concat,10000000,2679506
concat,10000000,2702985
concat,10000000,2675794
concat,10000000,2679871
concat,10000000,2819312
concat,10000000,2648127
concat,10000000,2650834
concat,10000000,2667216
concat,10000000,2709808
concat,10000000,2911471
concat,10000000,2689280
concat,10000000,2675706
concat,10000000,2671729
concat,10000000,2805437
concat,10000000,2711080
concat,10000000,2662170
concat,10000000,2664843
concat,10000000,2670257
concat,10000000,2807918
concat,10000000,2636396
concat,10000000,2661515
concat,10000000,2653990
concat,10000000,2621583
concat,10000000,2842404
concat,10000000,2655046
concat,10000000,2673454
concat,10000000,2640903
concat,10000000,2828877
concat,10000000,2663046
concat,10000000,2666903
concat,10000000,2668217
concat,10000000,2656124
concat,10000000,2800276
concat,10000000,2608398
concat,10000000,2642682
concat,10000000,2624037
concat,10000000,2682568
concat,10000000,2885882
concat,10000000,2676399
concat,10000000,2687741
