operation,amount,time
isPrime,10000000,1057529
isPrime,10000000,1060622
isPrime,10000000,1070427
isPrime,10000000,1069994
isPrime,10000000,1066425
isPrime,10000000,1068727
isPrime,10000000,1065431
isPrime,10000000,1075155
isPrime,10000000,1066343
isPrime,10000000,1080840
isPrime,10000000,1060607
isPrime,10000000,1168071
isPrime,10000000,1062520
sin,10000000,929465
sin,10000000,926179
sin,10000000,1039326
sin,10000000,945796
sin,10000000,947209
sin,10000000,940059
sin,10000000,926660
sin,10000000,943967
sin,10000000,921088
sin,10000000,934784
sin,10000000,931811
sin,10000000,920784
sin,10000000,944317
sin,10000000,935046
sin,10000000,934322
sin,10000000,933690
sin,10000000,938580
sin,10000000,1038313
sin,10000000,943363
sin,10000000,931876
sin,10000000,931820
sin,10000000,930050
sin,10000000,927327
sin,10000000,941156
sin,10000000,928989
sin,10000000,936597
sin,10000000,940112
sin,10000000,927899
sin,10000000,928802
sin,10000000,940537
sin,10000000,922615
sin,10000000,1077508
sin,10000000,945647
sin,10000000,936624
sin,10000000,937300
sin,10000000,924242
sin,10000000,938626
sin,10000000,930329
sin,10000000,925296
sin,10000000,923318
sin,10000000,943100
sin,10000000,935139
sin,10000000,918844
sin,10000000,922341
sin,10000000,932185
sin,10000000,931822
sin,10000000,1046752
sin,10000000,922508
sin,10000000,919632
sin,10000000,922550
tan,10000000,1014820
tan,10000000,887699
tan,10000000,898911
tan,10000000,901663
tan,10000000,891006
tan,10000000,893010
tan,10000000,901833
tan,10000000,912064
tan,10000000,911892
tan,10000000,893733
tan,10000000,908410
tan,10000000,911735
tan,10000000,913512
tan,10000000,908772
tan,10000000,908469
tan,10000000,1021977
tan,10000000,914637
tan,10000000,897744
tan,10000000,912368
tan,10000000,907983
tan,10000000,903133
tan,10000000,908409
tan,10000000,894201
tan,10000000,898314
tan,10000000,877227
tan,10000000,893787
tan,10000000,892155
tan,10000000,914669
tan,10000000,906676
tan,10000000,887553
tan,10000000,1042456
tan,10000000,916258
tan,10000000,910708
tan,10000000,901826
tan,10000000,907760
tan,10000000,888066
tan,10000000,907869
tan,10000000,904853
tan,10000000,906687
tan,10000000,888688
tan,10000000,879810
tan,10000000,902472
tan,10000000,884003
tan,10000000,894756
tan,10000000,1069705
tan,10000000,923911
tan,10000000,902872
tan,10000000,909493
tan,10000000,911135
tan,10000000,903941
rand,10000000,3840674
rand,10000000,3870581
rand,10000000,3875653
rand,10000000,3859024
rand,10000000,3968818
rand,10000000,3847434
rand,10000000,3862376
rand,10000000,3849203
rand,10000000,3849935
rand,10000000,3941765
rand,10000000,3859534
rand,10000000,3858168
rand,10000000,3847590
rand,10000000,3899389
rand,10000000,3848022
rand,10000000,3996316
rand,10000000,3880055
rand,10000000,3844442
rand,10000000,3846609
rand,10000000,3849556
rand,10000000,3962388
rand,10000000,3822925
rand,10000000,3862007
rand,10000000,3824371
rand,10000000,3842421
rand,10000000,3948767
rand,10000000,3837735
rand,10000000,3861409
rand,10000000,3848967
rand,10000000,3914614
rand,10000000,3886522
rand,10000000,3982156
rand,10000000,3851050
rand,10000000,3852045
rand,10000000,3850497
rand,10000000,3841636
rand,10000000,3976285
rand,10000000,3858902
rand,10000000,3861110
rand,10000000,3845865
rand,10000000,3871371
rand,10000000,3975130
rand,10000000,3851150
rand,10000000,3853070
rand,10000000,3884008
rand,10000000,3861794
rand,10000000,3873249
rand,10000000,3953154
rand,10000000,3885502
rand,10000000,3847839
fib,10000000,2187275
fib,10000000,2198841
fib,10000000,2163538
fib,10000000,2180444
fib,10000000,2172319
fib,10000000,2179212
fib,10000000,2179287
fib,10000000,2181553
fib,10000000,2291171
fib,10000000,2177003
fib,10000000,2173780
fib,10000000,2172744
fib,10000000,2155828
fib,10000000,2169741
fib,10000000,2170780
fib,10000000,2171969
fib,10000000,2170067
fib,10000000,2233470
fib,10000000,2196312
fib,10000000,2277534
fib,10000000,2204626
fib,10000000,2185576
fib,10000000,2199403
fib,10000000,2173316
fib,10000000,2197427
fib,10000000,2183039
fib,10000000,2189338
fib,10000000,2186671
fib,10000000,2184539
fib,10000000,2187097
fib,10000000,2185775
fib,10000000,2275806
fib,10000000,2268020
fib,10000000,2341837
fib,10000000,2197755
fib,10000000,2214852
fib,10000000,2203979
fib,10000000,2203544
fib,10000000,2205162
fib,10000000,2196369
fib,10000000,2207607
fib,10000000,2183185
fib,10000000,2224656
fib,10000000,2313620
fib,10000000,2241439
fib,10000000,2198792
fib,10000000,2188752
fib,10000000,2197552
fib,10000000,2197981
fib,10000000,2203235
pow,10000000,1594440
pow,10000000,1566768
pow,10000000,1571309
pow,10000000,1706064
pow,10000000,1560911
pow,10000000,1592836
pow,10000000,1587528
pow,10000000,1536923
pow,10000000,1585966
pow,10000000,1703380
pow,10000000,1732920
pow,10000000,1759175
pow,10000000,1558081
pow,10000000,1578465
pow,10000000,1550895
pow,10000000,1561879
pow,10000000,1560795
pow,10000000,1555143
pow,10000000,1723823
pow,10000000,1564357
pow,10000000,1559210
pow,10000000,1547246
pow,10000000,1542431
pow,10000000,1563131
pow,10000000,1570051
pow,10000000,1560754
pow,10000000,1709333
pow,10000000,1600404
pow,10000000,1595648
pow,10000000,1576664
pow,10000000,1568973
pow,10000000,1582637
pow,10000000,1554756
pow,10000000,1711616
pow,10000000,1582345
pow,10000000,1560360
pow,10000000,1556666
pow,10000000,1574446
pow,10000000,1568220
pow,10000000,1563367
pow,10000000,1595284
pow,10000000,1712372
pow,10000000,1577882
pow,10000000,1571086
pow,10000000,1575398
pow,10000000,1579151
pow,10000000,1579347
pow,10000000,1569614
pow,10000000,1712675
pow,10000000,1568663
len,10000000,856268
len,10000000,850495
len,10000000,996988
len,10000000,861756
len,10000000,863789
len,10000000,883556
len,10000000,844366
len,10000000,897378
len,10000000,871793
len,10000000,875949
len,10000000,861462
len,10000000,869756
len,10000000,850469
len,10000000,860366
len,10000000,1001687
len,10000000,862349
len,10000000,857849
len,10000000,857764
len,10000000,856620
len,10000000,865018
len,10000000,862545
len,10000000,860523
len,10000000,863929
len,10000000,878718
len,10000000,860705
len,10000000,1031051
len,10000000,869682
len,10000000,869561
len,10000000,858710
len,10000000,858318
len,10000000,895820
len,10000000,865517
len,10000000,863028
len,10000000,860267
len,10000000,855569
len,10000000,850003
len,10000000,851697
len,10000000,996369
len,10000000,866888
len,10000000,871592
len,10000000,856045
len,10000000,872036
len,10000000,865866
len,10000000,872754
len,10000000,875017
len,10000000,846199
len,10000000,862995
len,10000000,871956
len,10000000,873371
len,10000000,1002024
sqrt,10000000,744122
sqrt,10000000,739967
sqrt,10000000,740621
sqrt,10000000,841604
sqrt,10000000,736315
sqrt,10000000,711738
sqrt,10000000,744025
sqrt,10000000,734624
sqrt,10000000,735198
sqrt,10000000,724298
sqrt,10000000,705015
sqrt,10000000,741513
sqrt,10000000,727236
sqrt,10000000,722105
sqrt,10000000,732856
sqrt,10000000,739159
sqrt,10000000,738836
sqrt,10000000,860792
sqrt,10000000,739770
sqrt,10000000,741922
sqrt,10000000,744152
sqrt,10000000,743241
sqrt,10000000,731867
sqrt,10000000,765007
sqrt,10000000,737966
sqrt,10000000,710041
sqrt,10000000,728344
sqrt,10000000,715408
sqrt,10000000,741542
sqrt,10000000,717951
sqrt,10000000,740127
sqrt,10000000,754728
sqrt,10000000,862013
sqrt,10000000,729241
sqrt,10000000,735272
sqrt,10000000,738789
sqrt,10000000,732530
sqrt,10000000,738177
sqrt,10000000,703749
sqrt,10000000,729398
sqrt,10000000,733680
sqrt,10000000,715408
sqrt,10000000,739331
sqrt,10000000,748126
sqrt,10000000,756423
sqrt,10000000,745160
sqrt,10000000,808431
sqrt,10000000,795243
sqrt,10000000,795046
sqrt,10000000,728762
concat,10000000,1008243
concat,10000000,878652
concat,10000000,884834
concat,10000000,871975
concat,10000000,908418
concat,10000000,1007692
concat,10000000,904921
concat,10000000,884529
concat,10000000,902367
concat,10000000,1008723
concat,10000000,915474
concat,10000000,920194
concat,10000000,874318
concat,10000000,894624
concat,10000000,1022224
concat,10000000,894384
concat,10000000,870614
concat,10000000,898315
concat,10000000,887519
concat,10000000,1020471
concat,10000000,884438
concat,10000000,972559
concat,10000000,933109
concat,10000000,1045149
concat,10000000,915660
concat,10000000,906166
concat,10000000,884947
concat,10000000,887405
concat,10000000,1037482
concat,10000000,903508
concat,10000000,903617
concat,10000000,905827
concat,10000000,904215
concat,10000000,1028726
concat,10000000,891512
concat,10000000,877382
concat,10000000,881927
concat,10000000,1014043
concat,10000000,911470
concat,10000000,908676
concat,10000000,896048
concat,10000000,904530
concat,10000000,1027819
concat,10000000,884269
concat,10000000,903808
concat,10000000,893832
concat,10000000,1006825
concat,10000000,891960
concat,10000000,901897
concat,10000000,892643
